RACEID,DRIVERID,LAP,POSITION,MILLISECONDS,DRIVERREF,RACE_NAME,PIT_STOP,MILLISECONDS_CUMULATIVE,MEDIAN_MILLISECONDS_CUMULATIVE
1047,846,50,5,102314,norris,2020 Abu Dhabi Grand Prix,N,5338420,5373802
1047,848,8,4,103081,albon,2020 Abu Dhabi Grand Prix,N,834231,847786.5
1047,848,17,4,102572,albon,2020 Abu Dhabi Grand Prix,N,1938896,1951348
1047,848,33,4,101814,albon,2020 Abu Dhabi Grand Prix,N,3570837,3618530
1047,830,39,1,101334,max_verstappen,2020 Abu Dhabi Grand Prix,N,4162504,4241137
1047,839,54,10,103459,ocon,2020 Abu Dhabi Grand Prix,N,5786429,5785959
1047,842,6,9,104623,gasly,2020 Abu Dhabi Grand Prix,N,635601,637896
1047,842,19,11,105086,gasly,2020 Abu Dhabi Grand Prix,N,2162329,2161686
1047,842,35,8,102820,gasly,2020 Abu Dhabi Grand Prix,N,3819261,3828182
1047,842,54,8,102549,gasly,2020 Abu Dhabi Grand Prix,N,5775737,5785959
1047,817,5,11,104817,ricciardo,2020 Abu Dhabi Grand Prix,N,533556,533046
1047,817,21,5,103192,ricciardo,2020 Abu Dhabi Grand Prix,N,2356172,2369940
1047,817,25,5,102939,ricciardo,2020 Abu Dhabi Grand Prix,N,2768313,2784219
1047,817,32,5,102619,ricciardo,2020 Abu Dhabi Grand Prix,N,3488508,3514274
1047,817,52,7,101106,ricciardo,2020 Abu Dhabi Grand Prix,N,5557490,5579893
1047,20,8,12,105099,vettel,2020 Abu Dhabi Grand Prix,N,849816,847786.5
1047,20,16,7,104057,vettel,2020 Abu Dhabi Grand Prix,N,1843347,1846797
1047,20,31,9,106209,vettel,2020 Abu Dhabi Grand Prix,N,3408664,3409488
1047,20,38,15,101886,vettel,2020 Abu Dhabi Grand Prix,N,4154215,4138241
1047,20,49,14,103605,vettel,2020 Abu Dhabi Grand Prix,N,5287629,5270855
1047,20,54,14,103467,vettel,2020 Abu Dhabi Grand Prix,N,5811876,5785959
1047,844,13,8,149087,leclerc,2020 Abu Dhabi Grand Prix,N,1530111,1531078
1047,844,21,11,105682,leclerc,2020 Abu Dhabi Grand Prix,N,2373080,2369940
1047,844,32,15,102854,leclerc,2020 Abu Dhabi Grand Prix,N,3527984,3514274
1047,840,5,8,104612,stroll,2020 Abu Dhabi Grand Prix,N,530027,533046
1047,840,14,10,106366,stroll,2020 Abu Dhabi Grand Prix,N,1637444,1637444
1047,840,35,9,104281,stroll,2020 Abu Dhabi Grand Prix,N,3827293,3828182
1047,840,43,9,102858,stroll,2020 Abu Dhabi Grand Prix,N,4651203,4653183
1047,839,3,10,104927,ocon,2020 Abu Dhabi Grand Prix,N,323243,323657.5
1047,839,9,11,105600,ocon,2020 Abu Dhabi Grand Prix,N,954322,953084
1047,839,22,11,103705,ocon,2020 Abu Dhabi Grand Prix,N,2477492,2473686
1047,839,29,11,103834,ocon,2020 Abu Dhabi Grand Prix,N,3202652,3201153
1047,839,37,10,103166,ocon,2020 Abu Dhabi Grand Prix,N,4035210,4035210
1047,839,40,10,102936,ocon,2020 Abu Dhabi Grand Prix,N,4344073,4344073
1047,839,42,10,103130,ocon,2020 Abu Dhabi Grand Prix,N,4550223,4550223
1047,839,44,10,103001,ocon,2020 Abu Dhabi Grand Prix,N,4756184,4756184
1047,839,46,10,102931,ocon,2020 Abu Dhabi Grand Prix,N,4962079,4962079
1047,839,48,10,102932,ocon,2020 Abu Dhabi Grand Prix,N,5167905,5167905
1047,839,50,10,102947,ocon,2020 Abu Dhabi Grand Prix,N,5373802,5373802
1047,839,53,10,103077,ocon,2020 Abu Dhabi Grand Prix,N,5682970,5682970
1047,839,55,9,103285,ocon,2020 Abu Dhabi Grand Prix,N,5889714,5851840.5
1047,842,2,9,104828,gasly,2020 Abu Dhabi Grand Prix,N,217555,218755
1047,842,5,9,104520,gasly,2020 Abu Dhabi Grand Prix,N,530978,533046
1047,842,7,9,104630,gasly,2020 Abu Dhabi Grand Prix,N,740231,742568.5
1047,842,9,8,104982,gasly,2020 Abu Dhabi Grand Prix,N,951070,953084
1047,842,12,11,142722,gasly,2020 Abu Dhabi Grand Prix,N,1386767,1385364
1047,842,15,11,104955,gasly,2020 Abu Dhabi Grand Prix,N,1743122,1742186
1047,842,18,11,105148,gasly,2020 Abu Dhabi Grand Prix,N,2057243,2056374
1047,842,23,10,103639,gasly,2020 Abu Dhabi Grand Prix,N,2577325,2577325
1047,842,25,10,103585,gasly,2020 Abu Dhabi Grand Prix,N,2784219,2784219
1047,842,27,10,104244,gasly,2020 Abu Dhabi Grand Prix,N,2991990,2991990
1047,842,31,8,103949,gasly,2020 Abu Dhabi Grand Prix,N,3407495,3409488
1047,842,32,8,103043,gasly,2020 Abu Dhabi Grand Prix,N,3510538,3514274
1047,842,36,8,103003,gasly,2020 Abu Dhabi Grand Prix,N,3922264,3932044
1047,842,40,8,103659,gasly,2020 Abu Dhabi Grand Prix,N,4334821,4344073
1047,842,41,8,103444,gasly,2020 Abu Dhabi Grand Prix,N,4438265,4447093
1047,842,44,8,103000,gasly,2020 Abu Dhabi Grand Prix,N,4747977,4756184
1047,842,49,8,103423,gasly,2020 Abu Dhabi Grand Prix,N,5262260,5270855
1047,842,50,8,102964,gasly,2020 Abu Dhabi Grand Prix,N,5365224,5373802
1047,842,53,8,102474,gasly,2020 Abu Dhabi Grand Prix,N,5673188,5682970
1047,817,2,11,105912,ricciardo,2020 Abu Dhabi Grand Prix,N,219194,218755
1047,817,3,11,104878,ricciardo,2020 Abu Dhabi Grand Prix,N,324072,323657.5
1047,817,7,10,104429,ricciardo,2020 Abu Dhabi Grand Prix,N,741610,742568.5
1047,817,9,10,106233,ricciardo,2020 Abu Dhabi Grand Prix,N,953084,953084
1047,817,11,5,141882,ricciardo,2020 Abu Dhabi Grand Prix,N,1231921,1242049
1047,817,13,5,151940,ricciardo,2020 Abu Dhabi Grand Prix,N,1528408,1531078
1047,817,17,5,103372,ricciardo,2020 Abu Dhabi Grand Prix,N,1943189,1951348
1047,817,18,5,103409,ricciardo,2020 Abu Dhabi Grand Prix,N,2046598,2056374
1047,817,23,5,103197,ricciardo,2020 Abu Dhabi Grand Prix,N,2562443,2577325
1047,817,26,5,102920,ricciardo,2020 Abu Dhabi Grand Prix,N,2871233,2887746
1047,817,28,5,103163,ricciardo,2020 Abu Dhabi Grand Prix,N,3077351,3096348
1047,817,31,5,102815,ricciardo,2020 Abu Dhabi Grand Prix,N,3385889,3409488
1047,817,33,5,102390,ricciardo,2020 Abu Dhabi Grand Prix,N,3590898,3618530
1047,817,36,5,102604,ricciardo,2020 Abu Dhabi Grand Prix,N,3898175,3932044
1047,817,37,5,102974,ricciardo,2020 Abu Dhabi Grand Prix,N,4001149,4035210
1047,817,41,7,103472,ricciardo,2020 Abu Dhabi Grand Prix,N,4436653,4447093
1047,817,43,7,102238,ricciardo,2020 Abu Dhabi Grand Prix,N,4642177,4653183
1047,817,46,7,101906,ricciardo,2020 Abu Dhabi Grand Prix,N,4947112,4962079
1047,817,48,7,101742,ricciardo,2020 Abu Dhabi Grand Prix,N,5150891,5167905
1047,817,49,7,101920,ricciardo,2020 Abu Dhabi Grand Prix,N,5252811,5270855
1047,817,53,7,102566,ricciardo,2020 Abu Dhabi Grand Prix,N,5660056,5682970
1047,20,1,12,113980,vettel,2020 Abu Dhabi Grand Prix,N,113980,113004.5
1047,20,2,12,106008,vettel,2020 Abu Dhabi Grand Prix,N,219988,218755
1047,20,5,12,104846,vettel,2020 Abu Dhabi Grand Prix,N,534701,533046
1047,20,9,12,105336,vettel,2020 Abu Dhabi Grand Prix,N,955152,953084
1047,20,10,11,137108,vettel,2020 Abu Dhabi Grand Prix,N,1092260,1090039
1047,20,12,7,144933,vettel,2020 Abu Dhabi Grand Prix,N,1380006,1385364
1047,20,15,7,104226,vettel,2020 Abu Dhabi Grand Prix,N,1739290,1742186
1047,20,17,8,105963,vettel,2020 Abu Dhabi Grand Prix,N,1949310,1951348
1047,20,19,8,104135,vettel,2020 Abu Dhabi Grand Prix,N,2158063,2161686
1047,20,22,8,103541,vettel,2020 Abu Dhabi Grand Prix,N,2469595,2473686
1047,20,23,8,103753,vettel,2020 Abu Dhabi Grand Prix,N,2573348,2577325
1047,20,26,8,103954,vettel,2020 Abu Dhabi Grand Prix,N,2884794,2887746
1047,20,29,8,103880,vettel,2020 Abu Dhabi Grand Prix,N,3198372,3201153
1047,20,30,8,104083,vettel,2020 Abu Dhabi Grand Prix,N,3302455,3304938
1047,20,34,9,104641,vettel,2020 Abu Dhabi Grand Prix,N,3722127,3723012
1047,20,36,15,122555,vettel,2020 Abu Dhabi Grand Prix,N,3950854,3932044
1047,20,40,15,103530,vettel,2020 Abu Dhabi Grand Prix,N,4360512,4344073
1047,20,41,14,101983,vettel,2020 Abu Dhabi Grand Prix,N,4462495,4447093
1047,20,45,14,104710,vettel,2020 Abu Dhabi Grand Prix,N,4874091,4859148
1047,20,48,14,103273,vettel,2020 Abu Dhabi Grand Prix,N,5184024,5167905
1047,20,51,14,105724,vettel,2020 Abu Dhabi Grand Prix,N,5497007,5476713
1047,20,52,14,104527,vettel,2020 Abu Dhabi Grand Prix,N,5601534,5579893
1047,844,2,13,105693,leclerc,2020 Abu Dhabi Grand Prix,N,220215,218755
1047,844,4,13,105079,leclerc,2020 Abu Dhabi Grand Prix,N,430525,428339
1047,844,7,13,105143,leclerc,2020 Abu Dhabi Grand Prix,N,745533,742568.5
1047,844,9,13,105498,leclerc,2020 Abu Dhabi Grand Prix,N,955898,953084
1047,844,12,8,144517,leclerc,2020 Abu Dhabi Grand Prix,N,1381024,1385364
1047,844,14,9,106755,leclerc,2020 Abu Dhabi Grand Prix,N,1636866,1637444
1047,844,16,9,104576,leclerc,2020 Abu Dhabi Grand Prix,N,1846021,1846797
1047,844,19,10,106133,leclerc,2020 Abu Dhabi Grand Prix,N,2161686,2161686
1047,844,20,11,105712,leclerc,2020 Abu Dhabi Grand Prix,N,2267398,2265979
1047,844,24,19,101908,leclerc,2020 Abu Dhabi Grand Prix,N,2705890,2680634
1047,844,25,19,102762,leclerc,2020 Abu Dhabi Grand Prix,N,2808652,2784219
1047,844,28,15,102530,leclerc,2020 Abu Dhabi Grand Prix,N,3116510,3096348
1047,844,31,15,103273,leclerc,2020 Abu Dhabi Grand Prix,N,3425130,3409488
1047,844,33,15,103993,leclerc,2020 Abu Dhabi Grand Prix,N,3631977,3618530
1047,848,41,4,101510,albon,2020 Abu Dhabi Grand Prix,N,4385183,4447093
1047,848,43,4,101443,albon,2020 Abu Dhabi Grand Prix,N,4587853,4653183
1047,848,45,4,101353,albon,2020 Abu Dhabi Grand Prix,N,4790880,4859148
1047,848,49,4,101753,albon,2020 Abu Dhabi Grand Prix,N,5197408,5270855
1047,848,50,4,101968,albon,2020 Abu Dhabi Grand Prix,N,5299376,5373802
1047,848,52,4,101636,albon,2020 Abu Dhabi Grand Prix,N,5502595,5579893
1047,848,54,4,101674,albon,2020 Abu Dhabi Grand Prix,N,5706278,5785959
1047,832,2,6,104726,sainz,2020 Abu Dhabi Grand Prix,N,214345,218755
1047,832,4,6,104272,sainz,2020 Abu Dhabi Grand Prix,N,422963,428339
1047,832,6,6,104631,sainz,2020 Abu Dhabi Grand Prix,N,631963,637896
1047,832,9,6,104390,sainz,2020 Abu Dhabi Grand Prix,N,945839,953084
1047,832,13,9,147429,sainz,2020 Abu Dhabi Grand Prix,N,1530560,1531078
1047,832,16,8,103837,sainz,2020 Abu Dhabi Grand Prix,N,1844257,1846797
1047,832,18,7,104124,sainz,2020 Abu Dhabi Grand Prix,N,2052171,2056374
1047,832,20,7,103584,sainz,2020 Abu Dhabi Grand Prix,N,2259547,2265979
1047,832,21,7,103504,sainz,2020 Abu Dhabi Grand Prix,N,2363051,2369940
1047,832,25,7,103176,sainz,2020 Abu Dhabi Grand Prix,N,2776691,2784219
1047,832,27,7,103128,sainz,2020 Abu Dhabi Grand Prix,N,2983060,2991990
1047,832,28,7,103284,sainz,2020 Abu Dhabi Grand Prix,N,3086344,3096348
1047,832,32,7,102821,sainz,2020 Abu Dhabi Grand Prix,N,3498000,3514274
1047,832,34,7,102551,sainz,2020 Abu Dhabi Grand Prix,N,3703229,3723012
1047,832,35,7,102369,sainz,2020 Abu Dhabi Grand Prix,N,3805598,3828182
1047,832,39,7,102426,sainz,2020 Abu Dhabi Grand Prix,N,4215689,4241137
1047,832,41,6,102425,sainz,2020 Abu Dhabi Grand Prix,N,4420468,4447093
1047,832,42,6,102524,sainz,2020 Abu Dhabi Grand Prix,N,4522992,4550223
1047,832,46,6,102396,sainz,2020 Abu Dhabi Grand Prix,N,4933215,4962079
1047,832,48,6,101947,sainz,2020 Abu Dhabi Grand Prix,N,5137736,5167905
1047,832,49,6,102393,sainz,2020 Abu Dhabi Grand Prix,N,5240129,5270855
1047,832,53,6,102426,sainz,2020 Abu Dhabi Grand Prix,N,5649449,5682970
1047,832,55,6,102479,sainz,2020 Abu Dhabi Grand Prix,N,5854307,5851840.5
1047,826,1,7,110426,kvyat,2020 Abu Dhabi Grand Prix,N,110426,113004.5
1047,826,4,7,104544,kvyat,2020 Abu Dhabi Grand Prix,N,424435,428339
1047,826,7,7,104781,kvyat,2020 Abu Dhabi Grand Prix,N,738577,742568.5
1047,826,10,9,137188,kvyat,2020 Abu Dhabi Grand Prix,Y,1089641,1090039
1047,826,11,14,161628,kvyat,2020 Abu Dhabi Grand Prix,N,1251269,1242049
1047,826,14,14,107073,kvyat,2020 Abu Dhabi Grand Prix,N,1640075,1637444
1047,826,17,13,104144,kvyat,2020 Abu Dhabi Grand Prix,N,1954671,1951348
1047,826,18,13,104707,kvyat,2020 Abu Dhabi Grand Prix,N,2059378,2056374
1047,826,21,13,105332,kvyat,2020 Abu Dhabi Grand Prix,N,2374629,2369940
1047,826,24,12,103255,kvyat,2020 Abu Dhabi Grand Prix,N,2686768,2680634
1047,826,25,12,103497,kvyat,2020 Abu Dhabi Grand Prix,N,2790265,2784219
1047,826,28,12,103361,kvyat,2020 Abu Dhabi Grand Prix,N,3100432,3096348
1047,826,31,12,104166,kvyat,2020 Abu Dhabi Grand Prix,N,3411959,3409488
1047,826,32,12,104204,kvyat,2020 Abu Dhabi Grand Prix,N,3516163,3514274
1047,826,38,11,103430,kvyat,2020 Abu Dhabi Grand Prix,N,4140186,4138241
1047,826,39,11,102906,kvyat,2020 Abu Dhabi Grand Prix,N,4243092,4241137
1047,826,41,11,102788,kvyat,2020 Abu Dhabi Grand Prix,N,4448780,4447093
1047,826,45,11,103118,kvyat,2020 Abu Dhabi Grand Prix,N,4861164,4859148
1047,826,46,11,102788,kvyat,2020 Abu Dhabi Grand Prix,N,4963952,4962079
1047,826,49,11,103119,kvyat,2020 Abu Dhabi Grand Prix,N,5272760,5270855
1047,826,52,11,103045,kvyat,2020 Abu Dhabi Grand Prix,N,5581692,5579893
1047,826,53,11,103437,kvyat,2020 Abu Dhabi Grand Prix,N,5685129,5682970
1047,840,2,8,105211,stroll,2020 Abu Dhabi Grand Prix,N,216366,218755
1047,8,39,12,103211,raikkonen,2020 Abu Dhabi Grand Prix,N,4248766,4241137
1047,8,40,12,103672,raikkonen,2020 Abu Dhabi Grand Prix,N,4352438,4344073
1047,8,45,12,102657,raikkonen,2020 Abu Dhabi Grand Prix,N,4867365,4859148
1047,8,46,12,102869,raikkonen,2020 Abu Dhabi Grand Prix,N,4970234,4962079
1047,8,51,12,104854,raikkonen,2020 Abu Dhabi Grand Prix,N,5485241,5476713
1047,841,4,15,105375,giovinazzi,2020 Abu Dhabi Grand Prix,N,433494,428339
1047,841,7,16,105724,giovinazzi,2020 Abu Dhabi Grand Prix,N,751609,742568.5
1047,841,11,12,142078,giovinazzi,2020 Abu Dhabi Grand Prix,N,1246604,1242049
1047,841,14,12,106987,giovinazzi,2020 Abu Dhabi Grand Prix,N,1639013,1637444
1047,841,16,14,106017,giovinazzi,2020 Abu Dhabi Grand Prix,N,1851953,1846797
1047,841,20,15,105375,giovinazzi,2020 Abu Dhabi Grand Prix,N,2274050,2265979
1047,841,23,15,105724,giovinazzi,2020 Abu Dhabi Grand Prix,N,2592273,2577325
1047,841,28,19,123049,giovinazzi,2020 Abu Dhabi Grand Prix,N,3137468,3096348
1047,841,29,19,101675,giovinazzi,2020 Abu Dhabi Grand Prix,N,3239143,3201153
1047,841,34,17,102571,giovinazzi,2020 Abu Dhabi Grand Prix,N,3751859,3723012
1047,841,35,17,102747,giovinazzi,2020 Abu Dhabi Grand Prix,N,3854606,3828182
1047,841,39,16,102437,giovinazzi,2020 Abu Dhabi Grand Prix,N,4267624,4241137
1047,841,42,16,102495,giovinazzi,2020 Abu Dhabi Grand Prix,N,4574876,4550223
1047,841,46,16,103064,giovinazzi,2020 Abu Dhabi Grand Prix,N,4990648,4962079
1047,841,51,16,103674,giovinazzi,2020 Abu Dhabi Grand Prix,N,5510722,5476713
1047,841,52,16,104230,giovinazzi,2020 Abu Dhabi Grand Prix,N,5614952,5579893
1047,847,2,16,107476,russell,2020 Abu Dhabi Grand Prix,N,223978,218755
1047,847,4,16,105619,russell,2020 Abu Dhabi Grand Prix,N,435789,428339
1047,847,7,17,105834,russell,2020 Abu Dhabi Grand Prix,N,754883,742568.5
1047,844,36,13,102537,leclerc,2020 Abu Dhabi Grand Prix,N,3940029,3932044
1047,844,39,13,103195,leclerc,2020 Abu Dhabi Grand Prix,N,4249458,4241137
1047,844,40,13,103832,leclerc,2020 Abu Dhabi Grand Prix,N,4353290,4344073
1047,844,45,13,102825,leclerc,2020 Abu Dhabi Grand Prix,N,4868304,4859148
1047,844,48,13,105367,leclerc,2020 Abu Dhabi Grand Prix,N,5179708,5167905
1047,844,52,13,103120,leclerc,2020 Abu Dhabi Grand Prix,N,5591892,5579893
1047,844,54,13,104464,leclerc,2020 Abu Dhabi Grand Prix,N,5802721,5785959
1047,8,4,14,105230,raikkonen,2020 Abu Dhabi Grand Prix,N,431516,428339
1047,8,5,14,105326,raikkonen,2020 Abu Dhabi Grand Prix,N,536842,533046
1047,8,9,14,106348,raikkonen,2020 Abu Dhabi Grand Prix,N,961049,953084
1047,8,11,16,158295,raikkonen,2020 Abu Dhabi Grand Prix,N,1259970,1242049
1047,8,15,15,106572,raikkonen,2020 Abu Dhabi Grand Prix,N,1747431,1742186
1047,8,19,14,104927,raikkonen,2020 Abu Dhabi Grand Prix,N,2166918,2161686
1047,8,20,14,104789,raikkonen,2020 Abu Dhabi Grand Prix,N,2271707,2265979
1047,8,24,13,104412,raikkonen,2020 Abu Dhabi Grand Prix,N,2690982,2680634
1047,8,29,13,104361,raikkonen,2020 Abu Dhabi Grand Prix,N,3212348,3201153
1047,8,31,13,103804,raikkonen,2020 Abu Dhabi Grand Prix,N,3420175,3409488
1047,847,13,17,126430,russell,2020 Abu Dhabi Grand Prix,N,1534729,1531078
1047,847,14,17,108307,russell,2020 Abu Dhabi Grand Prix,N,1643036,1637444
1047,847,17,16,105325,russell,2020 Abu Dhabi Grand Prix,N,1959484,1951348
1047,847,20,16,105237,russell,2020 Abu Dhabi Grand Prix,N,2274997,2265979
1047,847,21,16,105282,russell,2020 Abu Dhabi Grand Prix,N,2380279,2369940
1047,847,25,14,104105,russell,2020 Abu Dhabi Grand Prix,N,2798218,2784219
1047,847,28,14,104157,russell,2020 Abu Dhabi Grand Prix,N,3110841,3096348
1047,847,32,14,103846,russell,2020 Abu Dhabi Grand Prix,N,3527011,3514274
1047,847,34,15,105820,russell,2020 Abu Dhabi Grand Prix,N,3736977,3723012
1047,847,37,14,103669,russell,2020 Abu Dhabi Grand Prix,N,4049265,4035210
1047,847,39,14,103523,russell,2020 Abu Dhabi Grand Prix,N,4256174,4241137
1047,847,40,14,103762,russell,2020 Abu Dhabi Grand Prix,N,4359936,4344073
1047,847,44,15,103610,russell,2020 Abu Dhabi Grand Prix,N,4778158,4756184
1047,847,47,15,103694,russell,2020 Abu Dhabi Grand Prix,N,5093259,5064973
1047,847,49,15,103356,russell,2020 Abu Dhabi Grand Prix,N,5302390,5270855
1047,847,51,15,103359,russell,2020 Abu Dhabi Grand Prix,N,5509390,5476713
1047,847,53,15,103671,russell,2020 Abu Dhabi Grand Prix,N,5717702,5682970
1047,825,2,17,107811,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,224965,218755
1047,825,6,18,106403,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,650270,637896
1047,825,7,18,106083,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,756353,742568.5
1047,825,11,15,143043,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,1254843,1242049
1047,825,13,15,136637,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,1533689,1531078
1047,825,17,17,105717,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,1961506,1951348
1047,825,18,17,105521,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,2067027,2056374
1047,825,22,17,105596,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,2488465,2473686
1047,825,24,16,105347,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,2699303,2680634
1047,825,28,17,107228,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,3123395,3096348
1047,825,29,17,106283,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,3229678,3201153
1047,825,33,19,102263,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,3671048,3618530
1047,825,36,18,105613,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,3981830,3932044
1047,825,37,18,103369,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,4085199,4035210
1047,825,41,18,104736,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,4501041,4447093
1047,825,43,18,106250,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,4712525,4653183
1047,825,46,18,108054,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,5034064,4962079
1047,825,48,19,123079,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,5266669,5167905
1047,825,52,18,102165,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,5674865,5579893
1047,825,53,18,102609,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,5777474,5682970
1047,850,3,19,107006,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,332693,323657.5
1047,850,5,19,106498,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,545261,533046
1047,850,9,18,109150,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,974293,953084
1047,850,11,19,164251,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,1282520,1242049
1047,850,15,19,106398,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,1750978,1742186
1047,850,16,19,106153,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,1857131,1846797
1047,850,20,19,106169,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,2280820,2265979
1047,850,22,19,105746,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,2492252,2473686
1047,850,26,19,105978,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,2914100,2887746
1047,850,27,19,105135,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,3019235,2991990
1047,850,31,17,105304,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,3440483,3409488
1047,850,33,18,106001,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,3651721,3618530
1047,850,37,19,103243,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,4100773,4035210
1047,850,39,19,104592,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,4309154,4241137
1047,850,43,19,106408,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,4731216,4653183
1047,850,44,19,105472,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,4836688,4756184
1047,850,48,18,108619,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,Y,5263861,5167905
1047,850,50,19,101707,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,5490238,5373802
1047,849,1,19,118259,latifi,2020 Abu Dhabi Grand Prix,N,118259,113004.5
1047,849,2,20,108696,latifi,2020 Abu Dhabi Grand Prix,N,226955,218755
1047,849,4,20,106472,latifi,2020 Abu Dhabi Grand Prix,N,440095,428339
1047,849,8,20,106800,latifi,2020 Abu Dhabi Grand Prix,N,866682,847786.5
1047,849,9,19,110998,latifi,2020 Abu Dhabi Grand Prix,N,977680,953084
1047,849,12,18,156183,latifi,2020 Abu Dhabi Grand Prix,N,1418100,1385364
1047,849,16,18,106361,latifi,2020 Abu Dhabi Grand Prix,N,1856495,1846797
1047,849,19,18,105913,latifi,2020 Abu Dhabi Grand Prix,N,2173724,2161686
1047,849,20,18,106089,latifi,2020 Abu Dhabi Grand Prix,N,2279813,2265979
1047,849,24,17,105086,latifi,2020 Abu Dhabi Grand Prix,N,2700402,2680634
1047,849,26,17,105032,latifi,2020 Abu Dhabi Grand Prix,N,2910577,2887746
1047,849,27,18,106248,latifi,2020 Abu Dhabi Grand Prix,N,3016825,2991990
1047,849,31,16,104147,latifi,2020 Abu Dhabi Grand Prix,N,3436084,3409488
1047,849,33,16,104058,latifi,2020 Abu Dhabi Grand Prix,N,3644346,3618530
1047,849,36,17,123180,latifi,2020 Abu Dhabi Grand Prix,N,3977329,3932044
1047,849,38,17,102786,latifi,2020 Abu Dhabi Grand Prix,N,4185146,4138241
1047,849,39,17,102773,latifi,2020 Abu Dhabi Grand Prix,N,4287919,4241137
1047,849,43,17,102592,latifi,2020 Abu Dhabi Grand Prix,N,4699783,4653183
1047,849,45,17,102938,latifi,2020 Abu Dhabi Grand Prix,N,4905359,4859148
1047,849,47,17,102607,latifi,2020 Abu Dhabi Grand Prix,N,5110557,5064973
1047,849,50,17,102958,latifi,2020 Abu Dhabi Grand Prix,N,5418854,5373802
1047,849,53,17,103087,latifi,2020 Abu Dhabi Grand Prix,N,5728268,5682970
1047,849,54,17,103294,latifi,2020 Abu Dhabi Grand Prix,N,5831562,5785959
1047,815,4,17,104762,perez,2020 Abu Dhabi Grand Prix,N,436632,428339
1047,815,6,15,103263,perez,2020 Abu Dhabi Grand Prix,N,643681,637896
1047,815,7,15,105123,perez,2020 Abu Dhabi Grand Prix,N,748804,742568.5
1047,840,3,8,104594,stroll,2020 Abu Dhabi Grand Prix,N,320960,323657.5
1047,840,6,8,104690,stroll,2020 Abu Dhabi Grand Prix,N,634717,637896
1047,840,9,7,104565,stroll,2020 Abu Dhabi Grand Prix,N,948302,953084
1047,840,10,7,134461,stroll,2020 Abu Dhabi Grand Prix,Y,1082763,1090039
1047,840,12,10,143315,stroll,2020 Abu Dhabi Grand Prix,N,1385364,1385364
1047,840,16,10,104611,stroll,2020 Abu Dhabi Grand Prix,N,1846797,1846797
1047,840,17,10,104551,stroll,2020 Abu Dhabi Grand Prix,N,1951348,1951348
1047,840,19,9,103764,stroll,2020 Abu Dhabi Grand Prix,N,2160138,2161686
1047,840,22,9,103635,stroll,2020 Abu Dhabi Grand Prix,N,2471457,2473686
1047,840,25,9,104213,stroll,2020 Abu Dhabi Grand Prix,N,2782955,2784219
1047,840,27,9,104652,stroll,2020 Abu Dhabi Grand Prix,N,2991104,2991990
1047,840,29,10,105703,stroll,2020 Abu Dhabi Grand Prix,N,3201153,3201153
1047,840,31,10,104550,stroll,2020 Abu Dhabi Grand Prix,N,3409488,3409488
1047,840,33,10,104256,stroll,2020 Abu Dhabi Grand Prix,N,3618530,3618530
1047,840,36,9,103383,stroll,2020 Abu Dhabi Grand Prix,N,3930676,3932044
1047,840,39,9,102690,stroll,2020 Abu Dhabi Grand Prix,N,4238798,4241137
1047,840,40,9,102811,stroll,2020 Abu Dhabi Grand Prix,N,4341609,4344073
